object_id,frame,x,y,w,h,area,solidity,eccentricity,focus_score,quality_score,cluster
250,RCNHSha_20250510_023900_IMG1,1608,1233,108,86,4038,0.7293,0.7514,14.4843,0.3948,2
251,RCNHSha_20250510_023900_IMG1,2332,1549,42,85,1379,0.5985,0.9568,24.8696,0.2596,7
252,RCNHSha_20250510_024001_IMG5,2617,472,38,100,1753,0.6603,0.965,12.6723,0.2809,8
253,RCNHSha_20250510_024001_IMG5,1327,641,85,64,2680,0.7008,0.7418,18.3751,0.3358,10
254,RCNHSha_20250510_024001_IMG5,881,1256,46,55,1256,0.7687,0.8722,13.1885,0.294,7
255,RCNHSha_20250510_024001_IMG5,2566,2595,36,51,1235,0.9478,0.7669,16.8475,0.3506,14
256,RCNHSha_20250510_024016_IMG6,2627,467,40,104,2186,0.7165,0.9609,12.3506,0.3147,8
257,RCNHSha_20250510_024016_IMG6,3196,984,156,69,3353,0.6114,0.9686,10.6964,0.3282,2
258,RCNHSha_20250510_024016_IMG6,2961,1139,90,57,2637,0.8094,0.9058,53.7844,0.4021,49
259,RCNHSha_20250510_024016_IMG6,2253,2243,65,74,2617,0.7597,0.4177,47.4098,0.38,23
260,RCNHSha_20250510_053916_IMG2,2086,1191,42,56,1665,0.9153,0.7736,24.0053,0.3652,14
261,RCNHSha_20250510_053916_IMG2,3128,1754,55,49,1279,0.879,0.9,11.4237,0.3263,3
262,RCNHSha_20250510_053916_IMG2,1807,2654,142,93,4509,0.6522,0.9396,14.4943,0.3905,2
263,RCNHSha_20250510_054002_IMG5,2925,1876,101,105,2535,0.4069,0.7152,19.3688,0.2428,49
264,RCNHSha_20250510_054002_IMG5,1253,2062,40,45,1294,0.939,0.4068,16.0517,0.3495,7
265,RCNHSha_20250510_054017_IMG6,1098,776,40,57,1745,0.9377,0.6651,12.701,0.3638,7
266,RCNHSha_20250510_234001_IMG5,2770,290,85,47,1212,0.606,0.959,7.1126,0.2374,2
267,RCNHSha_20250510_234001_IMG5,1379,346,98,61,2982,0.7992,0.9353,10.7046,0.3698,2
268,RCNHSha_20250510_234001_IMG5,2569,448,37,56,1226,0.838,0.8887,15.4322,0.3159,8
269,RCNHSha_20250510_234001_IMG5,635,1375,28,99,1416,0.7784,0.9768,7.992,0.2982,7
270,RCNHSha_20250510_234001_IMG5,683,1496,126,54,3876,0.6954,0.946,10.4202,0.3741,2
271,RCNHSha_20250510_234001_IMG5,2913,1967,37,84,1930,0.869,0.932,14.3974,0.3523,8
272,RCNHSha_20250510_234001_IMG5,1029,2061,42,64,1258,0.8523,0.9374,20.5792,0.3266,49
273,RCNHSha_20250511_001046_IMG8,2963,1602,45,40,1266,0.9357,0.5363,32.0747,0.3634,10
274,RCNHSha_20250511_001046_IMG8,2922,1989,67,66,1957,0.8468,0.9346,15.2715,0.3476,13
275,RCNHSha_20250511_003931_IMG3,2705,268,105,172,4018,0.4233,0.9243,11.774,0.2995,22
276,RCNHSha_20250511_003931_IMG3,2182,441,158,145,8167,0.5046,0.5329,15.3583,0.3667,49
277,RCNHSha_20250511_003931_IMG3,2560,446,47,57,1239,0.7237,0.9031,13.0764,0.2798,7
278,RCNHSha_20250511_003931_IMG3,1232,462,137,137,6547,0.7206,0.8959,21.6599,0.4378,49
279,RCNHSha_20250511_003931_IMG3,1960,669,60,66,1300,0.7198,0.9565,9.1971,0.2771,7
280,RCNHSha_20250511_003931_IMG3,2742,1165,32,78,2017,0.9711,0.9151,19.0167,0.391,14
281,RCNHSha_20250511_003931_IMG3,722,1183,230,113,5862,0.4795,0.9318,16.7011,0.3606,50
282,RCNHSha_20250511_003931_IMG3,889,1730,74,87,2997,0.6842,0.8368,16.1085,0.3413,7
283,RCNHSha_20250511_003931_IMG3,2916,1966,42,86,2014,0.8298,0.9331,12.1288,0.3416,8
284,RCNHSha_20250511_003931_IMG3,1010,2054,35,69,1205,0.9081,0.9648,15.3091,0.3359,7
285,RCNHSha_20250511_004016_IMG6,2211,294,40,42,1246,0.9541,0.3212,11.4475,0.3475,7
286,RCNHSha_20250511_004016_IMG6,885,1645,59,91,2635,0.7223,0.8869,16.9062,0.339,7
287,RCNHSha_20250511_004016_IMG6,1195,1907,46,52,1370,0.9073,0.854,24.338,0.3513,49
288,RCNHSha_20250511_004016_IMG6,2916,1966,39,86,1972,0.8303,0.937,11.6649,0.3396,8
289,RCNHSha_20250511_004016_IMG6,1002,2056,43,68,1210,0.923,0.97,13.1822,0.3385,7
290,RCNHSha_20250511_004031_IMG7,1139,836,50,52,1238,0.907,0.9185,15.0688,0.3367,7
291,RCNHSha_20250511_004031_IMG7,830,1387,79,55,2186,0.7827,0.9103,13.0992,0.3353,6
292,RCNHSha_20250511_004031_IMG7,2191,1626,66,90,2908,0.8359,0.8996,24.2077,0.3913,49
293,RCNHSha_20250511_004031_IMG7,2916,1964,40,87,2006,0.8386,0.9387,12.7975,0.3446,8
294,RCNHSha_20250511_004031_IMG7,1012,2051,60,70,1522,0.6326,0.8208,12.7768,0.2634,7
295,RCNHSha_20250511_010937_IMG3,2245,331,196,262,9108,0.3414,0.7917,26.5527,0.329,0
296,RCNHSha_20250511_010937_IMG3,2285,556,57,47,1752,0.8538,0.5729,24.7958,0.351,6
297,RCNHSha_20250511_010937_IMG3,2642,634,62,100,3957,0.9289,0.8962,12.3492,0.4493,7
298,RCNHSha_20250511_010937_IMG3,2833,647,56,44,1516,0.9083,0.7232,16.3651,0.3495,10
299,RCNHSha_20250511_010937_IMG3,2012,687,65,39,1583,0.94,0.8827,12.3925,0.3577,2
300,RCNHSha_20250511_010937_IMG3,1866,688,115,112,6824,0.868,0.8786,11.883,0.4723,49
301,RCNHSha_20250511_010937_IMG3,1149,841,51,75,1442,0.6256,0.9149,20.2411,0.2656,18
302,RCNHSha_20250511_010937_IMG3,2643,944,35,51,1303,0.9702,0.7143,11.8821,0.3551,7
303,RCNHSha_20250511_010937_IMG3,2103,1066,106,206,6765,0.4931,0.9081,23.9012,0.3718,0
304,RCNHSha_20250511_010937_IMG3,1390,1256,67,52,2389,0.968,0.7922,16.3573,0.4023,6
305,RCNHSha_20250511_010937_IMG3,1711,1392,54,42,1452,0.9392,0.7604,19.4503,0.3593,10
306,RCNHSha_20250511_010937_IMG3,1773,1502,70,45,1804,0.9237,0.7968,16.6222,0.3659,10
307,RCNHSha_20250511_010937_IMG3,2923,1624,147,84,8055,0.936,0.8362,11.7931,0.4926,10
308,RCNHSha_20250511_010937_IMG3,2494,1689,40,53,1549,0.932,0.7285,17.8773,0.3594,7
309,RCNHSha_20250511_010937_IMG3,2829,1753,118,114,8974,0.9399,0.815,11.9076,0.4939,10
310,RCNHSha_20250511_010937_IMG3,2317,1966,98,164,9597,0.7776,0.8546,11.1012,0.4444,8
311,RCNHSha_20250511_010937_IMG3,2924,1981,63,69,2024,0.8908,0.9364,11.8538,0.3601,7
312,RCNHSha_20250511_010937_IMG3,1028,2056,44,67,1304,0.8232,0.9456,17.0352,0.3162,16
313,RCNHSha_20250511_010937_IMG3,2521,2076,142,123,7955,0.7781,0.9008,12.6238,0.446,10
314,RCNHSha_20250511_010937_IMG3,1257,2128,218,174,6020,0.2906,0.7041,32.5781,0.3198,50
315,RCNHSha_20250511_010937_IMG3,1480,2209,38,48,1244,0.9643,0.7665,19.5411,0.3586,7
316,RCNHSha_20250511_010937_IMG3,1740,2379,74,72,3414,0.8804,0.6932,13.7545,0.4144,10
317,RCNHSha_20250511_010937_IMG3,2923,2456,67,125,3681,0.6837,0.9241,9.7288,0.3621,7
318,RCNHSha_20250511_010937_IMG3,1401,2517,40,52,1457,0.928,0.6539,16.6609,0.3533,7
319,RCNHSha_20250511_010937_IMG3,2389,2803,62,77,2034,0.6274,0.8337,7.7607,0.2773,7
320,RCNHSha_20250511_020901_IMG1,2060,250,120,33,1386,0.6947,0.9943,19.8177,0.2837,2
321,RCNHSha_20250511_020901_IMG1,2484,360,61,134,5082,0.8599,0.9367,20.8744,0.4788,7
322,RCNHSha_20250511_020901_IMG1,2050,426,82,152,7513,0.7558,0.859,13.6439,0.4404,49
323,RCNHSha_20250511_020901_IMG1,2504,448,87,131,3131,0.4529,0.8863,28.2448,0.2894,43
324,RCNHSha_20250511_020901_IMG1,2001,483,44,69,2061,0.8845,0.8154,33.1109,0.3809,0
325,RCNHSha_20250511_020901_IMG1,2842,692,177,183,8905,0.4348,0.8256,22.262,0.3527,0
326,RCNHSha_20250511_020901_IMG1,2079,821,55,61,2012,0.8156,0.4758,17.6174,0.3428,14
327,RCNHSha_20250511_020901_IMG1,2404,908,219,190,10516,0.4517,0.8384,16.1266,0.3516,0
328,RCNHSha_20250511_020901_IMG1,2901,1052,58,48,1890,0.8192,0.6599,60.4323,0.3818,10
329,RCNHSha_20250511_020901_IMG1,1283,1354,32,57,1235,0.9216,0.823,43.0865,0.369,14
330,RCNHSha_20250511_020901_IMG1,1954,1427,50,42,1311,0.9438,0.7706,23.5458,0.3591,6
331,RCNHSha_20250511_020901_IMG1,1840,1549,50,53,1742,0.8182,0.5896,52.1082,0.3673,23
332,RCNHSha_20250511_020901_IMG1,1390,1646,206,195,8561,0.4001,0.6296,12.1835,0.3322,49
333,RCNHSha_20250511_020901_IMG1,3301,1646,41,50,1307,0.8443,0.7784,30.9509,0.3365,23
334,RCNHSha_20250511_020901_IMG1,2853,1683,48,63,1811,0.8277,0.7199,45.1088,0.3659,35
335,RCNHSha_20250511_020901_IMG1,2688,1696,74,77,2657,0.7497,0.6761,14.1628,0.3454,7
336,RCNHSha_20250511_020901_IMG1,2915,1963,49,87,2160,0.8514,0.9387,13.5158,0.3553,8
337,RCNHSha_20250511_020901_IMG1,2348,2130,135,147,6699,0.5663,0.8595,16.5924,0.3865,26
338,RCNHSha_20250511_020901_IMG1,2980,2200,64,60,1768,0.7055,0.3196,34.5396,0.3169,10
339,RCNHSha_20250511_020901_IMG1,2518,2333,183,245,9400,0.3965,0.8039,11.9298,0.3309,0
340,RCNHSha_20250511_020901_IMG1,2084,2532,136,203,8125,0.4731,0.875,27.5004,0.3694,49
341,RCNHSha_20250511_020901_IMG1,2207,2710,148,53,5054,0.8359,0.9473,15.2426,0.466,2
342,RCNHSha_20250511_020931_IMG3,1770,213,53,43,1399,0.9037,0.7591,20.9715,0.3481,10
343,RCNHSha_20250511_020931_IMG3,2734,498,60,56,1446,0.6805,0.8785,26.6051,0.2886,49
344,RCNHSha_20250511_020931_IMG3,2610,606,69,54,2205,0.8831,0.7631,32.8399,0.386,49
345,RCNHSha_20250511_020931_IMG3,1073,711,234,121,8197,0.5066,0.8908,20.3499,0.3723,49
346,RCNHSha_20250511_020931_IMG3,2879,741,58,71,2672,0.8472,0.7033,12.762,0.3738,14
347,RCNHSha_20250511_020931_IMG3,2234,848,199,197,10930,0.4996,0.7538,14.3716,0.3642,49
348,RCNHSha_20250511_020931_IMG3,2716,1045,43,47,1314,0.9043,0.6749,16.6645,0.3405,14
349,RCNHSha_20250511_020931_IMG3,1422,1142,133,173,9070,0.59,0.8206,21.7331,0.3987,0
350,RCNHSha_20250511_020931_IMG3,2718,1190,43,46,1254,0.9167,0.5543,24.4953,0.3497,49
351,RCNHSha_20250511_020931_IMG3,2720,1311,163,205,9608,0.4342,0.8268,18.8967,0.3492,0
352,RCNHSha_20250511_020931_IMG3,672,1580,193,151,6446,0.3405,0.8357,14.0229,0.3162,49
353,RCNHSha_20250511_020931_IMG3,1104,1580,163,196,8079,0.3894,0.7329,28.6619,0.3455,26
354,RCNHSha_20250511_020931_IMG3,1576,1604,52,69,2090,0.811,0.6398,37.3929,0.3643,35
355,RCNHSha_20250511_020931_IMG3,3146,1701,60,74,2266,0.8803,0.8662,30.0856,0.3848,49
356,RCNHSha_20250511_020931_IMG3,1956,1864,47,46,1411,0.8731,0.4888,38.8263,0.3572,31
357,RCNHSha_20250511_020931_IMG3,2364,1920,67,71,2303,0.8323,0.8811,26.3738,0.3682,49
358,RCNHSha_20250511_020931_IMG3,2920,1966,73,86,2416,0.7001,0.9261,23.0044,0.3297,27
359,RCNHSha_20250511_020931_IMG3,3125,1997,81,45,1726,0.6357,0.8999,17.6623,0.2774,49
360,RCNHSha_20250511_020931_IMG3,2995,2018,55,48,1467,0.7361,0.5312,40.2528,0.3198,36
361,RCNHSha_20250511_020931_IMG3,3183,2048,108,124,4988,0.5753,0.5373,14.1685,0.3863,34
362,RCNHSha_20250511_020931_IMG3,2152,2113,158,203,10550,0.4985,0.8265,26.0768,0.3756,49
363,RCNHSha_20250511_020931_IMG3,2449,2262,187,141,6282,0.4608,0.8104,32.6167,0.3709,25
364,RCNHSha_20250511_020931_IMG3,1871,2685,68,96,2015,0.5524,0.8521,14.1254,0.2604,8
365,RCNHSha_20250511_020946_IMG4,2429,342,93,42,1605,0.666,0.9545,19.6053,0.2836,2
366,RCNHSha_20250511_020946_IMG4,2804,766,55,133,1535,0.5578,0.9863,28.7381,0.2575,49
367,RCNHSha_20250511_020946_IMG4,2510,782,63,40,1218,0.7803,0.8726,39.1789,0.322,48
368,RCNHSha_20250511_020946_IMG4,3078,909,35,64,1461,0.9493,0.8434,13.9331,0.3572,7
369,RCNHSha_20250511_020946_IMG4,2350,911,53,48,1358,0.8342,0.6047,26.3931,0.331,10
370,RCNHSha_20250511_020946_IMG4,2478,1081,146,218,9576,0.4976,0.8824,14.5668,0.3639,49
371,RCNHSha_20250511_020946_IMG4,1099,1170,105,168,10508,0.839,0.844,11.9109,0.4636,14
372,RCNHSha_20250511_020946_IMG4,1904,1339,46,44,1272,0.795,0.6733,38.1212,0.3275,49
373,RCNHSha_20250511_020946_IMG4,2885,1433,89,127,2846,0.4584,0.8315,23.7075,0.2751,0
374,RCNHSha_20250511_020946_IMG4,3279,1563,46,44,1248,0.9231,0.7897,24.4147,0.3513,49
375,RCNHSha_20250511_020946_IMG4,2465,1611,67,42,1681,0.8043,0.8661,25.9222,0.3345,49
376,RCNHSha_20250511_020946_IMG4,821,1673,51,65,1952,0.9117,0.8318,19.3095,0.3709,7
377,RCNHSha_20250511_020946_IMG4,2462,1761,41,51,1370,0.9182,0.6708,17.0737,0.3473,7
378,RCNHSha_20250511_020946_IMG4,2919,1962,50,89,2226,0.8196,0.9374,10.9953,0.3459,8
379,RCNHSha_20250511_020946_IMG4,2150,1980,131,192,6881,0.3946,0.743,32.6426,0.351,26
380,RCNHSha_20250511_020946_IMG4,2750,2274,46,56,1265,0.7262,0.6816,34.4061,0.3029,43
381,RCNHSha_20250511_020946_IMG4,2784,2484,38,45,1202,0.9686,0.7695,17.1822,0.3558,14
382,RCNHSha_20250511_020946_IMG4,1509,2581,112,119,5038,0.5796,0.5728,15.8876,0.3898,49
383,RCNHSha_20250511_020946_IMG4,2299,2598,43,52,1347,0.9004,0.784,15.8468,0.3398,7
384,RCNHSha_20250511_020946_IMG4,2297,2715,67,91,2687,0.7481,0.9173,11.1706,0.3431,7
385,RCNHSha_20250511_021016_IMG6,2398,136,65,54,1287,0.657,0.9111,8.096,0.2567,2
386,RCNHSha_20250511_021016_IMG6,2341,187,49,38,1297,0.9586,0.7131,12.8517,0.3523,2
387,RCNHSha_20250511_021016_IMG6,2088,691,126,214,9655,0.5943,0.8756,19.7197,0.398,14
388,RCNHSha_20250511_021016_IMG6,2631,700,170,176,7573,0.4263,0.6387,20.9152,0.3488,0
389,RCNHSha_20250511_021016_IMG6,2059,701,43,71,2134,0.9744,0.8877,31.636,0.4093,14
390,RCNHSha_20250511_021016_IMG6,2869,778,113,276,13618,0.6895,0.9501,12.915,0.4198,49
391,RCNHSha_20250511_021016_IMG6,1817,941,50,44,1348,0.8467,0.6339,36.7074,0.3446,10
392,RCNHSha_20250511_021016_IMG6,1912,966,84,90,3022,0.6176,0.6019,26.8329,0.333,49
393,RCNHSha_20250511_021016_IMG6,1338,968,45,51,1768,0.9661,0.6127,11.5607,0.3721,7
394,RCNHSha_20250511_021016_IMG6,2717,994,85,68,4305,0.9782,0.7067,12.2818,0.4779,10
395,RCNHSha_20250511_021016_IMG6,3295,1066,68,40,2037,0.947,0.829,12.244,0.3778,10
396,RCNHSha_20250511_021016_IMG6,1500,1121,140,188,8583,0.4409,0.7395,22.365,0.3546,0
397,RCNHSha_20250511_021016_IMG6,1264,1130,50,50,1584,0.8082,0.5107,40.0496,0.3459,49
398,RCNHSha_20250511_021016_IMG6,1181,1208,72,86,2196,0.6465,0.8856,29.5599,0.3113,39
399,RCNHSha_20250511_021016_IMG6,1263,1263,219,235,15113,0.4727,0.8843,26.2598,0.3681,49
400,RCNHSha_20250511_021016_IMG6,729,1277,153,145,7158,0.5586,0.8792,19.0098,0.3866,49
401,RCNHSha_20250511_021016_IMG6,2674,1416,44,45,1361,0.9134,0.5186,22.5257,0.351,49
402,RCNHSha_20250511_021016_IMG6,2789,1462,47,69,1313,0.8247,0.9351,14.5783,0.3145,7
403,RCNHSha_20250511_021016_IMG6,1567,1606,175,99,6909,0.6567,0.8656,30.27,0.4273,49
404,RCNHSha_20250511_021016_IMG6,3052,1622,49,46,1423,0.9615,0.8272,19.403,0.3648,49
405,RCNHSha_20250511_021016_IMG6,2157,1712,65,53,1908,0.7744,0.5786,23.5279,0.3322,25
406,RCNHSha_20250511_021016_IMG6,2408,1714,195,187,8250,0.3887,0.5398,19.3653,0.336,25
407,RCNHSha_20250511_021016_IMG6,2751,1767,116,218,10588,0.5722,0.8692,16.5107,0.3882,49
408,RCNHSha_20250511_021016_IMG6,2994,1800,54,39,1271,0.8611,0.8318,22.0335,0.3312,2
409,RCNHSha_20250511_021016_IMG6,2316,1809,36,51,1252,0.9322,0.73,20.5038,0.3503,7
410,RCNHSha_20250511_021016_IMG6,2203,1813,78,146,7082,0.83,0.9083,13.8075,0.4628,8
411,RCNHSha_20250511_021016_IMG6,1442,1891,70,78,2960,0.7557,0.4587,43.4477,0.3886,35
412,RCNHSha_20250511_021016_IMG6,3106,1894,83,100,5860,0.9412,0.6593,12.0589,0.4944,14
413,RCNHSha_20250511_021016_IMG6,2617,2014,62,97,3247,0.8638,0.8346,16.0368,0.4051,49
414,RCNHSha_20250511_021016_IMG6,2370,2067,213,260,9994,0.3486,0.7229,17.7728,0.3224,50
415,RCNHSha_20250511_021016_IMG6,2581,2222,49,48,1483,0.8567,0.6712,28.8021,0.3451,49
416,RCNHSha_20250511_021016_IMG6,3008,2278,108,115,4469,0.6719,0.8503,10.5239,0.3909,7
417,RCNHSha_20250511_021016_IMG6,2181,2279,157,128,7060,0.5317,0.7842,14.3782,0.3739,25
418,RCNHSha_20250511_021016_IMG6,2044,2343,52,41,1243,0.8404,0.7732,41.0099,0.3429,49
419,RCNHSha_20250511_021016_IMG6,2166,2364,67,76,2883,0.8575,0.7595,19.1266,0.3917,49
420,RCNHSha_20250511_021016_IMG6,1187,2536,113,57,3600,0.8826,0.943,9.7187,0.4185,2
421,RCNHSha_20250511_021016_IMG6,2774,2591,45,51,1315,0.8339,0.6628,13.4199,0.3162,7
422,RCNHSha_20250511_021016_IMG6,2786,2643,87,45,1577,0.7221,0.9516,9.3198,0.289,2
423,RCNHSha_20250511_021031_IMG7,1080,416,1934,133,45126,0.3088,0.9992,94.3465,0.387,49
424,RCNHSha_20250511_021031_IMG7,2454,466,67,55,1919,0.8135,0.9131,77.0099,0.3978,13
425,RCNHSha_20250511_021031_IMG7,1390,574,171,140,6321,0.5994,0.9637,22.8903,0.4027,50
426,RCNHSha_20250511_021031_IMG7,2736,675,92,103,3403,0.7651,0.9481,14.5033,0.3801,49
427,RCNHSha_20250511_021031_IMG7,1759,804,51,46,1474,0.8328,0.5243,32.6219,0.3414,49
428,RCNHSha_20250511_021031_IMG7,1102,842,74,70,3243,0.7554,0.4815,30.1806,0.3865,10
429,RCNHSha_20250511_021031_IMG7,2266,848,33,55,1251,0.9413,0.8381,34.1414,0.3666,14
430,RCNHSha_20250511_021031_IMG7,2135,973,39,48,1375,0.8697,0.7003,22.3972,0.3383,7
431,RCNHSha_20250511_021031_IMG7,1909,1047,100,150,4291,0.5619,0.944,17.4405,0.3576,18
432,RCNHSha_20250511_021031_IMG7,2966,1071,56,100,3022,0.7917,0.8895,15.4424,0.3738,49
433,RCNHSha_20250511_021031_IMG7,3042,1097,39,47,1350,0.9421,0.6103,18.3799,0.355,14
434,RCNHSha_20250511_021031_IMG7,689,1115,241,181,8296,0.3577,0.8083,18.9437,0.3263,49
435,RCNHSha_20250511_021031_IMG7,3034,1188,48,50,1548,0.8377,0.6249,40.4794,0.3537,34
436,RCNHSha_20250511_021031_IMG7,2695,1193,106,145,4844,0.4547,0.7861,37.2704,0.3674,49
437,RCNHSha_20250511_021031_IMG7,2374,1204,146,154,5454,0.4482,0.8723,20.815,0.3553,49
438,RCNHSha_20250511_021031_IMG7,2615,1231,54,53,1865,0.8194,0.6142,21.7839,0.3422,49
439,RCNHSha_20250511_021031_IMG7,1049,1279,42,42,1249,0.9593,0.5775,29.6854,0.3674,49
440,RCNHSha_20250511_021031_IMG7,2975,1290,66,73,3058,0.9066,0.4386,13.3787,0.4077,14
441,RCNHSha_20250511_021031_IMG7,912,1303,56,65,2460,0.9304,0.6658,42.2655,0.4198,49
442,RCNHSha_20250511_021031_IMG7,2076,1323,92,108,3660,0.5936,0.7409,28.7762,0.3532,26
443,RCNHSha_20250511_021031_IMG7,3165,1338,50,59,1758,0.9099,0.7503,11.8672,0.3552,14
444,RCNHSha_20250511_021031_IMG7,2445,1412,39,50,1265,0.9004,0.7488,35.0148,0.3557,14
445,RCNHSha_20250511_021031_IMG7,1129,1611,137,95,6726,0.8058,0.7793,10.7153,0.4525,2
446,RCNHSha_20250511_021031_IMG7,3125,1642,125,102,6892,0.8156,0.8326,27.8309,0.4725,49
447,RCNHSha_20250511_021031_IMG7,3022,1652,60,41,1369,0.8487,0.7538,12.0941,0.3215,2
448,RCNHSha_20250511_021031_IMG7,1871,1657,41,42,1236,0.8686,0.4903,21.6139,0.3316,21
449,RCNHSha_20250511_021031_IMG7,1520,1683,46,37,1291,0.967,0.6227,10.4013,0.3522,6
450,RCNHSha_20250511_021031_IMG7,2478,1685,81,100,3641,0.6278,0.7553,33.7957,0.3678,26
451,RCNHSha_20250511_021031_IMG7,2287,1829,97,58,2254,0.6716,0.8677,34.7913,0.3264,49
452,RCNHSha_20250511_021031_IMG7,878,1840,86,146,6333,0.7037,0.827,23.9107,0.435,49
453,RCNHSha_20250511_021031_IMG7,3292,1917,89,82,2199,0.7389,0.9643,8.7799,0.3184,3
454,RCNHSha_20250511_021031_IMG7,2806,2008,77,47,2372,0.9043,0.7739,20.2167,0.3864,10
455,RCNHSha_20250511_021031_IMG7,3008,2024,185,166,7434,0.3989,0.7855,18.182,0.3379,49
456,RCNHSha_20250511_021031_IMG7,2523,2106,48,59,1707,0.8799,0.6338,20.9649,0.3532,14
457,RCNHSha_20250511_021031_IMG7,1980,2371,50,50,1607,0.9136,0.4131,19.9488,0.3583,49
458,RCNHSha_20250511_021031_IMG7,2375,2515,105,120,5339,0.6188,0.8015,17.0631,0.4027,33
459,RCNHSha_20250511_021031_IMG7,2117,2588,192,171,7881,0.5029,0.9012,16.5543,0.3674,0
460,RCNHSha_20250511_021031_IMG7,1859,2847,40,86,1789,0.9391,0.9511,8.7877,0.3621,7
461,RCNHSha_20250511_023947_IMG4,1985,499,41,51,1511,0.9581,0.6182,13.7669,0.3617,14
462,RCNHSha_20250511_023947_IMG4,2482,699,42,62,1790,0.9521,0.7711,14.2814,0.3715,7
463,RCNHSha_20250511_023947_IMG4,2295,951,55,42,1288,0.7902,0.7127,14.8585,0.3034,2
464,RCNHSha_20250511_023947_IMG4,1350,1057,48,50,1599,0.8519,0.5759,42.9991,0.3625,14
465,RCNHSha_20250511_023947_IMG4,2671,1220,157,111,3854,0.4227,0.8439,19.4968,0.3005,25
466,RCNHSha_20250511_023947_IMG4,2300,1386,47,61,1944,0.8745,0.6641,14.2299,0.3543,7
467,RCNHSha_20250511_023947_IMG4,1179,1504,70,51,2064,0.8296,0.7203,40.1851,0.3716,31
468,RCNHSha_20250511_023947_IMG4,3003,1656,57,72,3069,0.9691,0.6164,12.7871,0.4263,14
469,RCNHSha_20250511_023947_IMG4,1569,2037,60,40,1518,0.895,0.7352,60.6094,0.3898,49
470,RCNHSha_20250511_023947_IMG4,3100,2081,114,95,3517,0.8237,0.9684,11.0786,0.3989,2
471,RCNHSha_20250511_023947_IMG4,1348,2222,59,52,1574,0.7257,0.7896,26.5919,0.3073,49
472,RCNHSha_20250511_023947_IMG4,2686,2464,52,38,1260,0.9424,0.7678,16.4754,0.3496,2
473,RCNHSha_20250511_023947_IMG4,1558,2613,57,47,1746,0.9253,0.7234,19.5133,0.3669,10
474,RCNHSha_20250511_033916_IMG2,2150,183,179,192,8179,0.4496,0.7443,10.8681,0.3458,49
475,RCNHSha_20250511_033916_IMG2,2551,448,40,51,1316,0.9294,0.7021,11.341,0.3428,7
476,RCNHSha_20250511_033916_IMG2,2903,605,59,59,1672,0.8466,0.8843,15.2704,0.3361,15
477,RCNHSha_20250511_033916_IMG2,1155,844,44,57,1283,0.7696,0.7878,13.3863,0.2956,7
478,RCNHSha_20250511_033916_IMG2,1558,857,102,100,2911,0.5418,0.8872,12.5067,0.2915,49
479,RCNHSha_20250511_033916_IMG2,2461,887,211,142,11553,0.615,0.8923,11.6277,0.3961,2
480,RCNHSha_20250511_033916_IMG2,3117,892,53,53,1273,0.8896,0.9418,12.0457,0.3298,5
481,RCNHSha_20250511_033916_IMG2,1443,980,41,43,1231,0.9617,0.6395,19.411,0.3572,7
482,RCNHSha_20250511_033916_IMG2,1493,1018,49,63,1490,0.7454,0.8709,26.2119,0.3094,19
483,RCNHSha_20250511_033916_IMG2,1684,1186,115,27,1787,0.7455,0.9866,16.1376,0.3113,2
484,RCNHSha_20250511_033916_IMG2,3302,1543,112,42,1920,0.6214,0.9834,10.3652,0.2736,2
485,RCNHSha_20250511_033916_IMG2,1703,1658,45,38,1233,0.9595,0.6407,17.09,0.3543,6
486,RCNHSha_20250511_033916_IMG2,2570,1864,101,94,4939,0.786,0.49,13.8983,0.4472,32
487,RCNHSha_20250511_033916_IMG2,2610,2327,49,56,1826,0.9364,0.6149,13.2926,0.3673,14
488,RCNHSha_20250511_033916_IMG2,1712,2725,151,108,4136,0.5294,0.9115,9.558,0.3338,2
489,RCNHSha_20250511_044001_IMG5,2520,217,57,57,2269,0.9518,0.6129,15.3849,0.3917,21
490,RCNHSha_20250511_044001_IMG5,1909,228,171,121,5222,0.3764,0.7669,17.8052,0.3307,49
491,RCNHSha_20250511_044001_IMG5,2553,449,57,36,1355,0.9143,0.8417,8.9698,0.3375,2
492,RCNHSha_20250511_044001_IMG5,2685,525,63,59,1797,0.877,0.8756,15.0739,0.3501,49
493,RCNHSha_20250511_044001_IMG5,2445,713,35,48,1284,0.9264,0.7143,12.9132,0.3422,7
494,RCNHSha_20250511_044001_IMG5,1656,805,49,38,1254,0.9255,0.701,10.8763,0.3387,3
495,RCNHSha_20250511_044001_IMG5,2271,1021,65,51,1697,0.7784,0.6601,13.5103,0.3149,2
496,RCNHSha_20250511_044001_IMG5,1968,1112,45,50,1402,0.9441,0.7909,13.1977,0.3525,7
497,RCNHSha_20250511_044001_IMG5,1722,1135,50,71,1420,0.6837,0.9357,16.8344,0.2787,16
498,RCNHSha_20250511_044001_IMG5,659,1257,124,97,3769,0.6039,0.912,10.0454,0.342,49
499,RCNHSha_20250511_044001_IMG5,1164,1343,71,76,2306,0.6562,0.4342,31.7328,0.3208,49
500,RCNHSha_20250511_044001_IMG5,1478,1378,50,36,1327,0.9765,0.7533,23.5263,0.3695,6
501,RCNHSha_20250511_044001_IMG5,2494,1449,86,64,1979,0.7502,0.9443,17.4883,0.3217,2
